index	WEO_Subject_Code	ISO	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Estimates_Start_After
3915	BCA_NGDPD	UVK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-20.144	-5.834	-6.694	-8.066	-7.173	-8.239	-7.245	-10.231	-16.192	-9.217	-11.63	-12.736	-5.798	-3.592	-7.038	-8.499	-9.699	-10.832	-11.076	-10.587	-10.332	-9.774	-9.667	2015
3916	NGDP_R	KWT	15.664	12.7	11.493	12.097	12.731	12.189	13.233	14.31	12.872	16.206	11.955	7.053	12.893	17.422	18.923	19.239	19.354	19.837	20.561	20.194	21.141	21.185	21.824	25.607	28.363	31.221	33.569	35.58	36.463	33.882	33.079	36.695	39.58	39.724	39.971	40.792	41.795	41.692	43.151	44.754	46.287	47.743	49.111	2015
3917	NGDP_RPCH	KWT	-20.364	-18.921	-9.504	5.253	5.24	-4.258	8.565	8.142	-10.05	25.896	-26.229	-41.008	82.809	35.132	8.616	1.669	0.598	2.493	3.654	-1.789	4.691	0.209	3.014	17.337	10.762	10.076	7.52	5.992	2.48	-7.076	-2.371	10.931	7.861	0.365	0.621	2.054	2.458	-0.245	3.5	3.713	3.427	3.145	2.866	2015
3918	NGDP	KWT	7.764	7.039	6.214	6.083	6.425	6.45	5.203	6.233	5.773	7.143	5.328	3.131	5.827	7.231	7.38	8.114	9.429	9.207	7.906	9.17	11.571	10.696	11.589	14.258	17.517	23.595	29.47	32.581	39.62	30.496	33.079	42.512	48.722	49.392	46.285	34.315	33.342	38.536	40.918	43.358	46.141	49.254	52.578	2015
3919	NGDPD	KWT	28.724	25.249	21.583	20.317	21.457	21.54	17.376	20.817	19.281	23.855	18.293	10.826	19.866	23.996	24.796	27.189	31.492	30.35	25.944	30.123	37.721	34.886	38.135	47.844	59.439	80.807	101.559	114.677	147.402	105.992	115.401	154.02	174.066	174.179	162.695	114.079	109.859	126.971	134.822	142.861	152.029	162.287	173.238	2015
3920	NGDP_D	KWT	49.565	55.424	54.066	50.288	50.465	52.914	39.317	43.557	44.849	44.076	44.563	44.393	45.193	41.502	38.999	42.174	48.719	46.412	38.452	45.409	54.732	50.489	53.103	55.678	61.759	75.575	87.788	91.569	108.659	90.006	100	115.851	123.099	124.339	115.797	84.121	79.776	92.429	94.826	96.882	99.683	103.165	107.058	2015
3921	NGDPRPC	KWT	11,433.69	8,868.91	7,677.54	7,724.82	7,956.83	7,169.93	7,351.60	7,531.77	6,436.11	7,716.95	5,612.70	5,185.70	9,079.38	11,771.72	10,340.52	9,815.84	9,260.31	8,980.70	9,054.71	8,955.06	9,534.97	9,174.63	9,018.45	10,055.06	10,300.17	10,437.61	10,546.43	10,466.00	10,594.03	9,722.64	9,234.70	9,966.29	10,458.16	10,211.62	9,996.38	9,925.06	9,893.23	9,601.28	9,667.80	9,754.82	9,815.50	9,849.56	9,857.10	2015
3922	NGDPPC	KWT	5,667.10	4,915.50	4,150.97	3,884.70	4,015.38	3,793.88	2,890.46	3,280.61	2,886.55	3,401.29	2,501.21	2,302.10	4,103.22	4,885.53	4,032.65	4,139.77	4,511.54	4,168.10	3,481.70	4,066.37	5,218.68	4,632.15	4,789.08	5,598.42	6,361.25	7,888.24	9,258.52	9,583.63	11,511.36	8,750.95	9,234.67	11,546.03	12,873.93	12,696.99	11,575.53	8,349.08	7,892.41	8,874.37	9,167.54	9,450.67	9,784.37	10,161.31	10,552.78	2015
3923	NGDPDPC	KWT	20,966.18	17,631.85	14,417.54	12,973.99	13,410.42	12,670.69	9,653.47	10,956.48	9,640.41	11,359.51	8,588.15	7,960.51	13,989.93	16,213.49	13,549.78	13,871.99	15,068.13	13,740.68	11,424.92	13,358.13	17,012.78	15,108.11	15,759.07	18,786.75	21,585.56	27,014.77	31,907.20	33,732.52	42,827.13	30,414.74	32,216.41	41,831.40	45,993.65	44,775.38	40,688.82	27,756.41	26,004.71	29,240.15	30,206.12	31,139.01	32,238.51	33,480.51	34,770.35	2015
3924	NGAP_NPGDP	KWT																																												
3925	PPPGDP	KWT	45.323	40.178	38.616	42.249	46.04	45.491	50.383	55.876	52.02	68.037	52.048	31.727	59.321	82.069	91.037	94.487	96.786	100.898	105.72	105.418	112.874	115.688	121.005	144.814	164.81	187.252	207.521	225.808	235.947	220.916	218.314	247.177	271.518	276.909	283.618	292.559	303.693	309.64	327.651	347.271	366.417	385.595	404.9	2015
3926	PPPPC	KWT	33,082.20	28,057.33	25,795.35	26,978.73	28,775.20	26,759.21	27,990.42	29,408.27	26,009.90	32,398.81	24,435.90	23,328.34	41,775.56	55,451.93	49,746.87	48,207.56	46,309.27	45,679.95	46,556.12	46,748.44	50,908.28	50,100.75	50,003.93	56,863.25	59,851.19	62,601.10	65,197.40	66,421.79	68,553.25	63,392.28	60,946.55	67,132.64	71,743.52	71,183.55	70,930.83	71,182.34	71,887.33	71,306.97	73,408.18	75,693.73	77,700.77	79,549.79	81,266.99	2015
3927	PPPSH	KWT	0.345	0.275	0.248	0.255	0.256	0.237	0.248	0.259	0.222	0.27	0.191	0.11	0.181	0.24	0.253	0.248	0.24	0.237	0.239	0.227	0.226	0.222	0.222	0.25	0.263	0.277	0.282	0.284	0.283	0.264	0.245	0.261	0.273	0.265	0.258	0.255	0.253	0.244	0.244	0.244	0.244	0.243	0.241	2011
3928	PPPEX	KWT	0.171	0.175	0.161	0.144	0.14	0.142	0.103	0.112	0.111	0.105	0.102	0.099	0.098	0.088	0.081	0.086	0.097	0.091	0.075	0.087	0.103	0.092	0.096	0.098	0.106	0.126	0.142	0.144	0.168	0.138	0.152	0.172	0.179	0.178	0.163	0.117	0.11	0.124	0.125	0.125	0.126	0.128	0.13	2015
3929	NID_NGDP	KWT	13.885	16.508	22.948	24.786	21.024	18.855	22.11	17.545	15.696	12.299	15.872	39.293	19.867	17.187	19.869	14.759	15.106	13.637	18.448	14.555	10.67	14.31	17.129	16.644	18.186	16.425	16.158	20.456	17.63	17.966	17.659	13.548	12.835	14.351	16.29	25.004	26.123	24.533	24.725	25.41	26.023	26.192	26.151	2015
3930	NGSD_NGDP	KWT	70.286	72.311	47.491	51.568	53.301	43.812	56.227	52.767	50.532	50.929	2.789	-236.428	-3.49	31.197	35.479	37.72	39.922	42.617	26.987	31.362	49.57	38.149	28.281	36.267	47.3	56.795	64.717	57.247	58.501	42.273	50.831	57.143	58.697	55.911	50.17	31.649	28.833	32.735	31.856	31.586	31.816	31.58	31.206	2015
3931	PCPI	KWT	55.089	59.151	63.751	66.759	67.545	68.552	69.206	69.659	70.682	73.044	84.583	91.461	91.166	91.716	93.893	96.272	99.197	100	100.6	103.702	105.328	106.854	107.705	108.767	110.134	114.672	118.218	124.678	132.533	138.642	144.876	151.983	156.845	161.084	165.822	171.183	176.669	184.089	190.716	197.2	203.905	210.838	218.006	2015
3932	PCPIPCH	KWT	6.928	7.375	7.777	4.718	1.177	1.49	0.954	0.655	1.468	3.342	15.798	8.132	-0.323	0.603	2.374	2.533	3.038	0.809	0.6	3.083	1.569	1.448	0.797	0.986	1.257	4.12	3.092	5.465	6.3	4.61	4.496	4.905	3.199	2.703	2.941	3.233	3.205	4.2	3.6	3.4	3.4	3.4	3.4	2015
3933	PCPIE	KWT	59.407	63.579	68.957	70.314	71.369	72.023	72.374	72.877	74.586	77.049	78.864	91.196	90.393	92.852	95.613	97.62	99.979	100.632	101.836	105.651	106.102	109.164	108.144	109.089	111.924	116.91	121.163	130.297	142.057	144.997	153.711	158.436	165.356	169.749	174.916	180.213	186.543	194.378	201.376	208.223	215.302	222.623	230.192	2015
3934	PCPIEPCH	KWT	8.64	7.022	8.458	1.968	1.501	0.915	0.488	0.694	2.345	3.302	2.356	15.637	-0.881	2.721	2.973	2.1	2.416	0.653	1.197	3.746	0.428	2.886	-0.935	0.874	2.599	4.455	3.638	7.539	9.025	2.069	6.01	3.074	4.368	2.656	3.044	3.028	3.513	4.2	3.6	3.4	3.4	3.4	3.4	2015
3935	FLIBOR6	KWT																																												
3936	TM_RPCH	KWT	29.048	-7.054	7.72	3.894	-1.474	-3.598	-17.687	-9.179	5.027	13.829	6.6	125.095	-18.85	-1.446	-2.957	3.83	2.567	-0.126	13.443	-9.07	-12.456	6.981	6.978	13.016	14.977	12.226	4.712	24.744	3.793	-12.492	6.33	5.168	13.964	-0.085	7.952	5.095	4.488	1.474	2.753	2.89	2.904	2.904	2.904	2015
3937	TMG_RPCH	KWT	24.982	1.715	7.13	-8.379	-2.867	-9.382	-18.335	-9.254	10.214	2.931	6.6	125.095	-18.85	-1.446	-2.957	3.83	2.567	-0.126	13.443	-9.07	-12.456	6.981	6.978	13.016	14.977	12.226	4.712	24.744	3.793	-12.492	6.33	5.168	13.964	-0.085	7.952	5.095	4.488	1.474	2.753	2.89	2.904	2.904	2.904	2015
3938	TX_RPCH	KWT	-30.889	-26.392	-28.848	18.463	9.826	-8.841	12.303	5.33	-16.727	55.04	-45.4	-83.568	466.93	96.191	0.256	-1.134	-0.494	0.402	2.592	-14.316	-28.766	-0.667	-11.955	31.408	8.129	8.787	7.746	-0.254	2.21	-6.344	-0.497	14.262	7.687	-3.993	1.405	0.961	1.056	-3.595	3.555	3.555	2.997	2.439	1.88	2015
3939	TXG_RPCH	KWT	-29.397	-28.748	-28.857	19.745	10.663	-13.094	9.998	-16.221	-6.001	66.119	-44.8	-94.781	1,684.79	96.191	0.256	-1.134	0.406	-0.114	0.535	-10.22	6.228	-0.894	-13.412	29.225	6.416	17.181	-4.609	-0.317	4.191	-7.519	0	17.29	12.453	-2.526	-1.751	0.085	1.056	-3.595	3.555	3.555	2.997	2.439	1.88	2015
3940	LUR	KWT	n/a	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.842	7.183	1.5	1.8	0.699	0.711	0.791	0.777	1.097	1.305	1.221	1.42	1.349	1.37	1.701	1.671	1.639	2.072	2.072	2.072	2.072	2.072	2.072	2.072	2.072	2.072	2.072	2.072	2.072	2.072	2015
3941	LE	KWT																																												
3942	LP	KWT	1.37	1.432	1.497	1.566	1.6	1.7	1.8	1.9	2	2.1	2.13	1.36	1.42	1.48	1.83	1.96	2.09	2.209	2.271	2.255	2.217	2.309	2.42	2.547	2.754	2.991	3.183	3.4	3.442	3.485	3.582	3.682	3.785	3.89	3.999	4.11	4.225	4.342	4.463	4.588	4.716	4.847	4.982	2015
3943	GGR	KWT	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.214	1.655	2.403	3.3	3.645	4.279	5.292	5.602	4.656	5.509	7.888	7.661	7.093	7.749	9.882	16.852	18.804	21.989	23.994	21.161	23.385	30.658	35.129	35.818	33.053	19.174	17.301	21.015	21.66	22.085	22.682	23.353	24.059	2015
3944	GGR_NGDP	KWT	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	60.328	52.861	41.242	45.633	49.392	52.734	56.123	60.844	58.891	60.074	68.168	71.623	61.201	54.348	56.414	71.422	63.809	67.491	60.561	69.389	70.693	72.117	72.101	72.517	71.411	55.877	51.89	54.534	52.934	50.937	49.158	47.414	45.759	2015
3945	GGX	KWT	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.918	6.392	5.292	4.438	4.319	4.429	4.198	4.021	4.112	4.119	4.23	4.594	4.852	5.281	5.991	6.635	9.405	9.8	16.005	12.866	14.8	16.604	18.911	18.841	20.496	18.755	18.508	19.646	20.677	21.846	23.171	24.515	25.442	2015
3946	GGX_NGDP	KWT	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	92.311	204.17	90.821	61.38	58.53	54.59	44.517	43.678	52.012	44.92	36.554	42.952	41.866	37.039	34.202	28.119	31.914	30.08	40.396	42.187	44.741	39.058	38.815	38.146	44.281	54.657	55.508	50.982	50.531	50.385	50.217	49.773	48.389	2015
3947	GGXCNL	KWT	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.704	-4.737	-2.889	-1.139	-0.674	-0.151	1.094	1.58	0.544	1.39	3.658	3.067	2.241	2.468	3.891	10.217	9.399	12.189	7.989	8.296	8.585	14.054	16.218	16.977	12.557	0.419	-1.206	1.369	0.983	0.239	-0.489	-1.162	-1.383	2015
3948	GGXCNL_NGDP	KWT	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-31.983	-151.309	-49.578	-15.747	-9.138	-1.857	11.607	17.166	6.879	15.154	31.614	28.671	19.335	17.308	22.212	43.303	31.895	37.411	20.165	27.202	25.953	33.059	33.286	34.371	27.13	1.22	-3.618	3.552	2.403	0.551	-1.059	-2.359	-2.631	2015
3949	GGSB	KWT																																												
3950	GGSB_NPGDP	KWT																																												
3951	GGXONLB	KWT	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-3.09	-5.848	-3.517	-1.453	-1.002	-0.764	0.029	0.165	-0.823	-0.043	1.819	1.518	1.175	1.439	2.407	5.856	5.653	8.327	4.4	5.518	5.584	11.272	12.966	12.841	8.085	-4.168	-5.842	-3.361	-3.78	-4.572	-5.351	-6	-6.167	2015
3952	GGXONLB_NGDP	KWT	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-58	-186.794	-60.357	-20.088	-13.576	-9.412	0.312	1.796	-10.406	-0.472	15.72	14.192	10.137	10.092	13.741	24.821	19.182	25.557	11.106	18.094	16.879	26.516	26.612	25.997	17.468	-12.145	-17.52	-8.721	-9.237	-10.545	-11.597	-12.181	-11.728	2015
3953	GGXWDN	KWT																																												
3954	GGXWDN_NGDP	KWT																																												
3955	GGXWDG	KWT	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.058	6.367	7.1	8.171	8.438	7.406	5.573	5.45	4.704	4.66	4.099	3.897	3.747	3.509	3.261	3.336	3.115	3.855	3.792	3.369	3.751	3.634	3.308	3.21	3.465	3.834	6.197	7.632	9.09	10.691	12.471	14.399	16.385	2015
3956	GGXWDG_NGDP	KWT	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.093	203.364	121.848	113.002	114.334	91.278	59.108	59.198	59.498	50.823	35.429	36.43	32.333	24.615	18.616	14.137	10.57	11.832	9.57	11.046	11.34	8.547	6.789	6.498	7.486	11.174	18.585	19.804	22.214	24.658	27.028	29.233	31.163	2015
3957	NGDP_FY	KWT	7.764	7.039	6.214	6.083	6.425	6.45	5.203	6.233	5.773	7.143	5.328	3.131	5.827	7.231	7.38	8.114	9.429	9.207	7.906	9.17	11.571	10.696	11.589	14.258	17.517	23.595	29.47	32.581	39.62	30.496	33.079	42.512	48.722	49.392	46.285	34.315	33.342	38.536	40.918	43.358	46.141	49.254	52.578	2015
3958	BCA	KWT	15.302	13.778	4.873	5.654	7.004	4.961	5.67	4.395	5.093	9.621	3.72	-26.22	-0.451	2.502	3.219	5.016	7.107	7.873	2.215	5.064	14.67	8.327	4.265	9.423	15.596	30.069	45.311	42.188	60.245	28.29	36.713	66.14	79.13	69.498	54.408	5.974	2.977	10.414	9.613	8.823	8.807	8.743	8.757	2015
3959	BCA_NGDPD	KWT	53.272	54.567	22.578	27.829	32.641	23.033	32.631	21.111	26.416	40.332	20.336	-242.188	-2.27	10.426	12.98	18.448	22.567	25.942	8.536	16.811	38.892	23.868	11.183	19.695	26.238	37.211	44.616	36.789	40.871	26.69	31.813	42.942	45.46	39.9	33.442	5.237	2.71	8.202	7.13	6.176	5.793	5.388	5.055	2015
3960	NGDP_R	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	96.667	84.096	67.439	63.781	68.3	75.072	76.665	79.468	83.793	88.252	88.237	94.44	101.077	100.899	104.03	112.917	121.461	124.966	124.377	131.785	131.669	146.042	151.918	157.189	163.111	168.737	175.132	184.257	193.382	202.082	212.981	2015
3961	NGDP_RPCH	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-13.005	-19.807	-5.424	7.085	9.915	2.122	3.656	5.443	5.322	-0.017	7.03	7.027	-0.176	3.103	8.543	7.566	2.886	-0.472	5.956	-0.088	10.915	4.024	3.469	3.767	3.449	3.79	5.211	4.952	4.499	5.393	2015
3962	NGDP	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.738	5.336	12.019	16.145	23.399	30.686	34.181	48.744	65.358	73.883	75.367	83.872	94.351	100.899	113.8	141.898	187.992	201.223	220.369	285.989	310.471	355.295	400.694	430.489	458.027	490.72	527.951	576.79	628.177	681.139	739.279	2015
3963	NGDPD	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.917	0.665	1.108	1.493	1.822	1.767	1.63	1.242	1.368	1.525	1.606	1.92	2.214	2.459	2.837	3.807	5.139	4.69	4.794	6.198	6.604	7.335	7.467	6.678	6.551	6.854	7.192	7.629	8.073	8.499	8.955	2015
3964	NGDP_D	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.764	6.345	17.822	25.313	34.26	40.875	44.586	61.338	77.999	83.718	85.414	88.809	93.346	100	109.392	125.665	154.776	161.022	177.178	217.011	235.796	243.283	263.756	273.868	280.808	290.82	301.46	313.036	324.838	337.061	347.111	2015
3965	NGDPRPC	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21,820.64	18,666.58	14,903.68	13,877.81	14,653.60	15,865.13	15,951.41	16,302.05	17,024.13	17,763.74	17,600.64	18,615.09	19,679.66	19,444.15	19,824.43	21,348.61	22,710.35	23,063.78	22,706.42	23,737.04	23,250.24	25,281.70	25,770.43	26,113.35	26,708.69	27,233.91	27,860.81	28,892.34	29,888.46	30,785.38	31,980.66	2015
3966	NGDPPC	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	166.687	1,184.46	2,656.18	3,512.92	5,020.28	6,484.88	7,112.02	9,999.39	13,278.66	14,871.48	15,033.38	16,531.87	18,370.12	19,444.15	21,686.27	26,827.80	35,150.14	37,137.65	40,230.85	51,512.04	54,823.24	61,506.19	67,971.13	71,516.05	75,000.12	79,201.54	83,989.16	90,443.32	97,089.07	103,765.63	111,008.30	2015
3967	NGDPDPC	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	207.064	147.505	244.768	324.841	390.961	373.374	339.082	254.832	277.937	307.038	320.429	378.356	431.162	473.877	540.54	719.775	960.95	865.597	875.264	1,116.34	1,166.15	1,269.79	1,266.64	1,109.43	1,072.75	1,106.17	1,144.14	1,196.20	1,247.76	1,294.79	1,344.73	2015
3968	NGAP_NPGDP	KGZ																																												
3969	PPPGDP	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8.07	7.187	5.886	5.683	6.197	6.928	7.152	7.527	8.117	8.744	8.877	9.69	10.656	10.98	11.668	13.002	14.26	14.783	14.893	16.106	16.388	18.471	19.558	20.454	21.504	22.737	24.127	25.941	27.775	29.612	31.858	2015
3970	PPPPC	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,821.60	1,595.37	1,300.88	1,236.60	1,329.55	1,464.13	1,488.06	1,544.05	1,649.13	1,759.99	1,770.60	1,909.99	2,074.75	2,115.87	2,223.54	2,458.21	2,666.30	2,728.36	2,718.91	2,900.99	2,893.84	3,197.50	3,317.67	3,397.98	3,521.16	3,669.72	3,838.22	4,067.64	4,292.75	4,511.14	4,783.79	2015
3971	PPPSH	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.025	0.021	0.016	0.015	0.015	0.016	0.016	0.016	0.016	0.017	0.016	0.017	0.017	0.016	0.016	0.016	0.017	0.018	0.017	0.017	0.016	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.019	0.019	2011
3972	PPPEX	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.092	0.742	2.042	2.841	3.776	4.429	4.779	6.476	8.052	8.45	8.491	8.655	8.854	9.19	9.753	10.914	13.183	13.612	14.797	17.757	18.945	19.236	20.488	21.047	21.3	21.582	21.882	22.235	22.617	23.002	23.205	2015
3973	NID_NGDP	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18.209	11.469	8.664	18.044	24.973	21.454	15.164	17.758	19.765	17.778	17.388	11.63	14.291	16.213	23.796	26.249	28.548	26.884	27.054	25.165	34.623	33.542	36.405	29.407	30.127	32.538	32.775	31.491	29.26	29.735	30.327	2015
3974	NGSD_NGDP	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.455	-27.901	-2.22	2.089	1.734	13.63	-7.11	2.75	15.447	16.237	20.213	21.759	20.371	20.011	21.324	21.172	14.223	27.754	24.869	22.263	38.372	32.397	20.407	18.333	20.745	20.548	20.66	20.608	19.02	19.724	21.231	2015
3975	PCPI	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.354	4.195	11.775	16.735	22.081	27.256	30.106	40.914	48.969	52.358	53.475	55.086	57.35	59.838	63.161	69.622	86.693	92.62	100	116.636	119.865	127.793	137.421	146.358	146.929	152.168	160.018	167.944	176.364	185.252	194.513	2016
3976	PCPIPCH	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,086.19	180.683	42.123	31.947	23.435	10.457	35.901	19.688	6.92	2.134	3.012	4.111	4.339	5.552	10.23	24.52	6.837	7.968	16.636	2.768	6.614	7.534	6.503	0.39	3.565	5.159	4.954	5.013	5.04	4.999	2016
3977	PCPIE	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.844	8.696	14.099	18.457	24.882	28.112	32.847	45.933	50.747	52.617	53.819	56.834	58.405	61.279	64.403	77.344	92.835	92.798	110.639	116.954	125.72	130.711	144.403	149.244	148.519	155.478	164.066	172.538	181.352	190.418	199.936	2016
3978	PCPIEPCH	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	929.867	62.124	30.912	34.814	12.979	16.845	39.837	10.48	3.685	2.285	5.603	2.764	4.921	5.098	20.094	20.028	-0.04	19.226	5.708	7.495	3.97	10.475	3.352	-0.486	4.686	5.523	5.164	5.108	4.999	4.999	2016
3979	FLIBOR6	KGZ																																												
3980	TM_RPCH	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-17.625	-22.109	-18.511	6.895	-20.187	1.55	-4.918	0.469	-9.93	19.216	13.098	23.945	12.802	44.609	35.721	24.038	-22.011	-13.785	6.002	24.876	13.119	7.558	-14.544	6.447	4.013	6.534	5.991	5.352	3.884	3.808	2016
3981	TMG_RPCH	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	23.952	-5.867	33.105	35.175	-20.2	0	--	-0.572	-8.071	21.445	15.223	21.344	10.516	44.927	36.873	23.48	-23.971	-12.025	6.541	21.312	22.48	6.473	-17.085	6.847	3.88	7.016	6.259	5.577	3.819	3.77	2016
3982	TX_RPCH	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-27.123	-18.97	-17.364	6.701	21.056	-8.735	-10.412	10.522	-3.239	7.316	21.156	19.97	-3.907	20.934	31.318	17.652	-7.956	-11.447	12.835	22.963	12.546	-22.633	-6.98	-4.226	2.168	6.869	12.61	8.521	3.922	6.306	2016
3983	TXG_RPCH	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25.013	-4.604	16.257	22.008	21.1	0.015	-0.049	12.435	-7.065	-2.535	25.822	18.029	-8.984	17.232	17.205	18.824	-1.383	-5.537	8.668	25.197	14.424	-25.362	-15.247	-5.568	0.506	4.518	14.734	8.879	1.888	7.962	2016
3984	LUR	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.114	5.742	7.815	5.747	5.874	7.196	7.544	7.839	12.55	9.903	8.53	8.117	8.267	8.153	8.219	8.417	8.644	8.53	8.427	8.332	8.046	7.554	7.463	7.372	7.281	7.281	7.281	7.281	7.281	2015
3985	LE	KGZ																																												
3986	LP	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.43	4.505	4.525	4.596	4.661	4.732	4.806	4.875	4.922	4.968	5.013	5.073	5.136	5.189	5.248	5.289	5.348	5.418	5.478	5.552	5.663	5.777	5.895	6.019	6.107	6.196	6.286	6.377	6.47	6.564	6.66	2015
3987	GGR	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.318	2.503	3.933	4.567	6.702	8.191	10.895	12.757	15.767	17.673	19.214	22.234	25.504	30.765	43.79	56.036	66.239	68.666	93.41	107.8	122.39	141.576	153.152	166.68	177.416	183.341	195.149	210.319	228.352	248.664	2016
3988	GGR_NGDP	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	24.61	20.754	24.359	19.517	21.85	23.972	22.359	19.518	21.341	23.45	22.908	23.565	25.277	27.034	30.861	29.808	32.918	31.16	32.662	34.721	34.447	35.333	35.576	36.391	36.154	34.727	33.834	33.481	33.525	33.636	2016
3989	GGX	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.115	6.695	9.557	12.281	17.487	19.748	20.753	22.12	23.549	26.849	29.873	34.26	45.151	55.098	69.164	81.754	106.867	126.001	135.535	137.566	158.155	187.511	192.101	194.168	205.921	221.761	239.751	261.399	2016
3990	GGX_NGDP	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	37.876	28.613	31.158	35.941	35.888	30.215	28.088	29.35	28.078	28.457	29.607	30.105	31.819	29.309	34.372	37.099	37.367	40.584	38.147	34.332	36.739	40.939	39.147	36.778	35.701	35.302	35.199	35.359	2016
3991	GGXCNL	KGZ	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.182	-2.128	-2.855	-4.09	-6.592	-6.991	-4.985	-4.447	-4.336	-4.615	-4.369	-3.495	-1.361	0.938	-2.925	-13.088	-13.456	-18.201	-13.145	4.01	-5.003	-20.831	-14.685	-10.827	-10.772	-11.442	-11.398	-12.735	2016
